CITY,REGION,STATE,ZIP-CODE,SEGMENT,SHIPMENT-MODE,ITEMS,SUB-ITEMS,QUANTITY,DISCOUNT,SALES,PROFIT
San Francisco,West,CA,94122,Consumer,First Class,Office Supplies,Paper,3,0.1,18.94,9.7392
San Diego,West,CA,92024,Home Office,Second Class,Office Supplies,Fasteners,2,0.1,5.4,3.4254
San Diego,West,CA,92024,Home Office,Second Class,Technology,Accessories,4,0.1,372.37,67.98
New York City,East,NY,10035,Consumer,Same Day,Technology,Accessories,2,0.1,166.64,25.9614
Arlington,South,VA,22204,Consumer,First Class,Furniture,Bookcases,4,0.1,360.37,80.2188
Atlanta,South,GA,30318,Consumer,Second Class,Technology,Accessories,3,0.1,500.38,116.0208
Atlanta,South,GA,30318,Consumer,Second Class,Office Supplies,Paper,2,0.1,5.68,3.4014
Atlanta,South,GA,30318,Consumer,Second Class,Office Supplies,Binders,3,0.1,8.66,4.9076
Monroe,South,NC,28110,Home Office,Same Day,Office Supplies,Paper,3,0.3,8.368,3.7146
Seattle,West,WA,98115,Consumer,Same Day,Office Supplies,Paper,3,0.1,13.36,7.3758
Rochester,East,NY,14609,Corporate,Standard Class,Office Supplies,Paper,2,0.1,6.88,4.1358
Rochester,East,NY,14609,Corporate,Standard Class,Office Supplies,Binders,2,0.3,7.384,3.3825
Miami,South,FL,33180,Corporate,Standard Class,Office Supplies,Art,6,0.3,48.36,5.2219
Seattle,West,WA,98105,Consumer,Standard Class,Office Supplies,Storage,7,0.1,200.14,48.963
San Francisco,West,CA,94122,Consumer,Standard Class,Furniture,Furnishings,8,0.1,435.66,96.7826
San Francisco,West,CA,94122,Consumer,Standard Class,Technology,Copiers,3,0.3,1120.384,379.02
Los Angeles,West,CA,90036,Corporate,Second Class,Furniture,Tables,2,0.3,143.832,4.6112
Los Angeles,West,CA,90036,Corporate,Second Class,Furniture,Chairs,4,0.3,122.752,14.79
Southaven,South,MS,38671,Consumer,Standard Class,Office Supplies,Storage,6,0.1,306.6,1.0254
Southaven,South,MS,38671,Consumer,Standard Class,Furniture,Tables,2,0.1,86.38,23.3802
Southaven,South,MS,38671,Consumer,Standard Class,Technology,Accessories,5,0.1,224.36,54.7758
Seattle,West,WA,98115,Consumer,First Class,Furniture,Chairs,3,0.3,97.968,-5.0726
Seattle,West,WA,98115,Consumer,First Class,Furniture,Chairs,9,0.3,614.672,-22.0098
Seattle,West,WA,98115,Consumer,First Class,Furniture,Bookcases,3,0.1,200.38,39.0216
Middletown,East,CT,6457,Corporate,First Class,Office Supplies,Paper,8,0.1,48.56,23.179
New Castle,Central,IN,47362,Consumer,Standard Class,Technology,Phones,3,0.1,24.32,7.723
New Castle,Central,IN,47362,Consumer,Standard Class,Office Supplies,Appliances,8,0.1,61.09,17.4117
Murfreesboro,South,TN,37130,Corporate,First Class,Office Supplies,Paper,4,0.3,14.752,6.228
Salem,South,VA,24153,Consumer,Standard Class,Office Supplies,Appliances,3,0.1,35.44,13.2894
Toledo,East,OH,43615,Corporate,Second Class,Office Supplies,Appliances,6,0.3,17.88,2.3364
Los Angeles,West,CA,90032,Consumer,First Class,Office Supplies,Art,6,0.1,16.8,5.7814
Seattle,West,WA,98115,Corporate,First Class,Furniture,Tables,3,0.1,893.38,81.3936
Columbus,South,GA,31907,Corporate,Standard Class,Technology,Phones,4,0.1,288.37,78.7773
Columbus,South,GA,31907,Corporate,Standard Class,Furniture,Furnishings,7,0.1,595.78,298.7154
Columbus,South,GA,31907,Corporate,Standard Class,Office Supplies,Paper,3,0.1,13.36,7.2462
New York City,East,NY,10009,Corporate,Standard Class,Technology,Phones,2,0.1,5.35,2.3619
Middletown,East,CT,6457,Corporate,Standard Class,Furniture,Furnishings,4,0.1,182.35,39.2349
New York City,East,NY,10011,Consumer,Standard Class,Office Supplies,Paper,5,0.1,13.92,7.2446
New York City,East,NY,10011,Consumer,Standard Class,Furniture,Furnishings,6,0.1,260.1,107.5024
New York City,East,NY,10011,Consumer,Standard Class,Technology,Phones,2,0.1,43.35,2.3139
New York City,East,NY,10011,Consumer,Standard Class,Technology,Accessories,8,0.1,1400.33,602.9953
New York City,East,NY,10011,Consumer,Standard Class,Technology,Phones,5,0.1,504.36,127.0154
Midland,Central,MI,48640,Consumer,Standard Class,Office Supplies,Binders,4,0.1,13.12,7.3854
Midland,Central,MI,48640,Consumer,Standard Class,Office Supplies,Binders,5,0.1,11.92,6.6702
Columbus,South,GA,31907,Corporate,Standard Class,Technology,Accessories,5,0.1,316.4,32.6254
Roswell,South,GA,30076,Home Office,Second Class,Furniture,Chairs,5,0.1,724.32,189.2446
Roswell,South,GA,30076,Home Office,Second Class,Office Supplies,Paper,4,0.1,106.72,50.9958
Chicago,Central,IL,60623,Corporate,First Class,Furniture,Bookcases,3,0.4,141.772,-13.1118
Houston,Central,TX,77041,Corporate,First Class,Office Supplies,Paper,4,0.3,27.616,10.8912
New York City,East,NY,10009,Consumer,Standard Class,Technology,Accessories,6,0.1,391.15,172.9554
Peoria,West,AZ,85345,Home Office,First Class,Furniture,Chairs,2,0.3,281.192,36.1244
Peoria,West,AZ,85345,Home Office,First Class,Office Supplies,Storage,5,0.3,68.848,8.7258
Peoria,West,AZ,85345,Home Office,First Class,Office Supplies,Art,6,0.3,88.44,7.6284
Peoria,West,AZ,85345,Home Office,First Class,Office Supplies,Art,2,0.3,16.272,3.0094
Peoria,West,AZ,85345,Home Office,First Class,Office Supplies,Storage,4,0.3,215.992,-47.4828
Sioux Falls,Central,SD,57103,Corporate,Standard Class,Office Supplies,Labels,3,0.1,15.02,7.8968
Sioux Falls,Central,SD,57103,Corporate,Standard Class,Office Supplies,Appliances,3,0.1,416.72,113.4318
Sioux Falls,Central,SD,57103,Corporate,Standard Class,Office Supplies,Binders,6,0.1,43.4,21.2354
Sioux Falls,Central,SD,57103,Corporate,Standard Class,Furniture,Chairs,4,0.1,183.34,28.4664
Sioux Falls,Central,SD,57103,Corporate,Standard Class,Office Supplies,Binders,8,0.1,61.23,31.4404
Sioux Falls,Central,SD,57103,Corporate,Standard Class,Technology,Accessories,4,0.1,390.37,133.6152
Richmond,South,VA,23223,Consumer,First Class,Office Supplies,Appliances,5,0.1,194.72,57.3782
Seattle,West,WA,98115,Corporate,Standard Class,Technology,Accessories,8,0.1,266.33,64.8486
Henderson,South,KY,42420,Corporate,Second Class,Office Supplies,Binders,4,0.1,95.14,45.5532
Henderson,South,KY,42420,Corporate,Second Class,Office Supplies,Binders,5,0.1,61.04,28.9198
Henderson,South,KY,42420,Corporate,Second Class,Office Supplies,Binders,6,0.1,76.7,39.1754
Henderson,South,KY,42420,Corporate,Second Class,Office Supplies,Binders,13,0.1,365.2,168.8334
New York City,East,NY,10035,Corporate,Second Class,Office Supplies,Binders,4,0.3,80.272,30.9774
New York City,East,NY,10035,Corporate,Second Class,Furniture,Bookcases,2,0.3,46.784,2.185
New York City,East,NY,10035,Corporate,Second Class,Office Supplies,Paper,3,0.1,13.36,7.2462
Fort Collins,West,CO,80525,Home Office,First Class,Office Supplies,Envelopes,4,0.3,14.752,6.228
Philadelphia,East,PA,19140,Corporate,Standard Class,Furniture,Furnishings,5,0.3,547.536,-67.3666
Los Angeles,West,CA,90004,Corporate,Second Class,Office Supplies,Storage,3,0.1,42.36,3.9626
Los Angeles,West,CA,90004,Corporate,Second Class,Office Supplies,Paper,6,0.1,42.1,21.8754
Lafayette,Central,IN,47905,Consumer,Standard Class,Office Supplies,Paper,6,0.1,277.8,134.1774
Lafayette,Central,IN,47905,Consumer,Standard Class,Office Supplies,Paper,2,0.1,6.18,3.8576
Clarksville,South,TN,37042,Consumer,Standard Class,Office Supplies,Appliances,7,0.3,69.616,12.273
Fairfield,East,CT,6824,Consumer,Same Day,Office Supplies,Envelopes,4,0.1,11.26,6.1296
Fairfield,East,CT,6824,Consumer,Same Day,Office Supplies,Appliances,8,0.1,427.19,124.7945
New York City,East,NY,10009,Consumer,Same Day,Office Supplies,Paper,5,0.1,26.32,13.467
New York City,East,NY,10009,Consumer,Same Day,Office Supplies,Paper,5,0.1,46.32,23.5262
Columbus,East,OH,43229,Consumer,Standard Class,Office Supplies,Art,3,0.3,11.12,2.7674
Warner Robins,South,GA,31088,Consumer,Standard Class,Office Supplies,Art,8,0.1,42.26,11.4904
Franklin,East,MA,2038,Home Office,First Class,Furniture,Furnishings,6,0.1,63.6,24.4094
Franklin,East,MA,2038,Home Office,First Class,Technology,Accessories,4,0.1,114.37,28.3782
Chicago,Central,IL,60623,Consumer,Second Class,Office Supplies,Storage,4,0.3,123.952,-28.3182
Milwaukee,Central,WI,53209,Home Office,Standard Class,Office Supplies,Appliances,10,0.1,490.72,138.315
San Antonio,Central,TX,78207,Consumer,Standard Class,Office Supplies,Paper,6,0.3,70.48,25.5534
San Antonio,Central,TX,78207,Consumer,Standard Class,Office Supplies,Binders,3,0.9,1.672,-1.137
San Antonio,Central,TX,78207,Consumer,Standard Class,Furniture,Tables,6,0.4,557.985,1.0254
Los Angeles,West,CA,90032,Corporate,Same Day,Office Supplies,Binders,7,0.3,9.424,4.1838
Los Angeles,West,CA,90032,Corporate,Same Day,Office Supplies,Binders,3,0.3,69.856,23.5986
Los Angeles,West,CA,90032,Corporate,Same Day,Office Supplies,Paper,3,0.1,11.26,6.3468
Los Angeles,West,CA,90032,Corporate,Same Day,Office Supplies,Appliances,4,0.1,79.87,23.277
Los Angeles,West,CA,90032,Corporate,Same Day,Office Supplies,Art,7,0.1,10.48,6.0654
San Francisco,West,CA,94122,Corporate,First Class,Furniture,Bookcases,8,0.25,1553.231,201.98
San Francisco,West,CA,94122,Corporate,First Class,Office Supplies,Binders,6,0.3,137.64,47.3439
San Francisco,West,CA,94122,Corporate,First Class,Technology,Accessories,2,0.1,36.91,16.7247
San Francisco,West,CA,94122,Corporate,First Class,Technology,Machines,4,0.3,240.376,82.0173
New York City,East,NY,10024,Corporate,Standard Class,Furniture,Tables,8,0.5,1580.146,-446.5693
New York City,East,NY,10024,Corporate,Standard Class,Furniture,Tables,5,0.5,1071.976,-552.6222
New York City,East,NY,10024,Corporate,Standard Class,Furniture,Tables,4,0.5,614.308,-121.7562
New York City,East,NY,10024,Corporate,Standard Class,Office Supplies,Paper,8,0.1,35.26,17.4096
New York City,East,NY,10024,Corporate,Standard Class,Office Supplies,Paper,5,0.1,155.44,76.995
Columbus,East,OH,43229,Consumer,Standard Class,Office Supplies,Binders,6,0.8,14.11,-9.0286
Waynesboro,South,VA,22980,Home Office,Standard Class,Furniture,Furnishings,3,0.1,128.28,41.947
Waynesboro,South,VA,22980,Home Office,Standard Class,Office Supplies,Appliances,3,0.1,160.72,45.915
Waynesboro,South,VA,22980,Home Office,Standard Class,Office Supplies,Binders,5,0.1,46.4,21.7254
Sacramento,West,CA,95823,Consumer,Second Class,Furniture,Chairs,2,0.3,121.112,-17.0814
Clinton,East,MD,20735,Consumer,First Class,Office Supplies,Paper,5,0.1,23.52,12.3542
Fairfield,East,OH,45014,Corporate,Standard Class,Furniture,Furnishings,7,0.3,533.104,-25.6098
Fairfield,East,OH,45014,Corporate,Standard Class,Office Supplies,Art,3,0.3,5.312,1.3324
Warwick,East,RI,2886,Corporate,Second Class,Technology,Accessories,5,0.1,252.4,94.2654
Aurora,Central,IL,60505,Corporate,Second Class,Furniture,Furnishings,9,0.7,60.688,-26.1042
Aurora,Central,IL,60505,Corporate,Second Class,Office Supplies,Fasteners,2,0.3,3.032,1.8479
Aurora,Central,IL,60505,Corporate,Second Class,Office Supplies,Paper,10,0.3,24.088,8.724
Aurora,Central,IL,60505,Corporate,Second Class,Furniture,Chairs,3,0.4,253.772,-13.453
Smyrna,South,GA,30080,Consumer,Standard Class,Office Supplies,Fasteners,4,0.1,6.07,1.1388
Columbus,East,OH,43229,Consumer,Second Class,Office Supplies,Binders,5,0.8,77.176,-57.8362
Columbus,East,OH,43229,Consumer,Second Class,Office Supplies,Supplies,3,0.3,9.584,2.1734
Thousand Oaks,West,CA,91360,Home Office,Standard Class,Office Supplies,Paper,6,0.1,33.15,16.0904
Lorain,East,OH,44052,Home Office,Standard Class,Office Supplies,Fasteners,3,0.3,7.616,2.7392
Lorain,East,OH,44052,Home Office,Standard Class,Office Supplies,Paper,3,0.3,49.968,16.5154
Lorain,East,OH,44052,Home Office,Standard Class,Furniture,Furnishings,8,0.3,55.112,12.6517
Fresno,West,CA,93727,Consumer,First Class,Office Supplies,Appliances,5,0.1,176.44,46.7958
Fresno,West,CA,93727,Consumer,First Class,Office Supplies,Art,10,0.1,16.42,5.511
Fresno,West,CA,93727,Consumer,First Class,Office Supplies,Binders,5,0.3,186.32,63.7734
Fresno,West,CA,93727,Consumer,First Class,Technology,Phones,5,0.3,211.568,16.863
Fresno,West,CA,93727,Consumer,First Class,Technology,Copiers,3,0.3,480.384,61.0234
San Diego,West,CA,92105,Consumer,First Class,Office Supplies,Fasteners,3,0.1,8.26,4.641
San Diego,West,CA,92105,Consumer,First Class,Office Supplies,Binders,3,0.3,24.848,9.8878
New York City,East,NY,10009,Consumer,Standard Class,Office Supplies,Paper,2,0.1,6.88,4.1358
New York City,East,NY,10009,Consumer,Standard Class,Office Supplies,Paper,8,0.1,42.26,21.5368
New York City,East,NY,10009,Consumer,Standard Class,Technology,Accessories,10,0.1,1620.31,98.22
New York City,East,NY,10009,Consumer,Standard Class,Furniture,Furnishings,5,0.1,114.32,43.1758
Malden,East,MA,2148,Consumer,Standard Class,Office Supplies,Art,3,0.1,40.08,11.3422
New York City,East,NY,10035,Corporate,Standard Class,Technology,Accessories,3,0.1,38,3.2814
New York City,East,NY,10035,Corporate,Standard Class,Technology,Accessories,3,0.1,60.3,24.9854
New York City,East,NY,10035,Corporate,Standard Class,Office Supplies,Paper,6,0.1,37.4,17.6754
San Francisco,West,CA,94109,Consumer,Second Class,Office Supplies,Labels,3,0.1,6.16,3.8478
San Francisco,West,CA,94109,Consumer,Second Class,Office Supplies,Art,7,0.1,17.08,5.3622
Florence,South,SC,29501,Corporate,Standard Class,Office Supplies,Storage,8,0.1,629.21,13.6016
Florence,South,SC,29501,Corporate,Standard Class,Office Supplies,Storage,6,0.1,56.85,15.7024
Springfield,Central,MO,65807,Consumer,Second Class,Office Supplies,Storage,7,0.1,94.6,24.5754
Springfield,Central,MO,65807,Consumer,Second Class,Office Supplies,Envelopes,6,0.1,28.8,14.3734
Huntsville,Central,TX,77340,Corporate,Standard Class,Furniture,Bookcases,8,0.42,957.0648,-224.0722
Los Angeles,West,CA,90045,Consumer,Standard Class,Technology,Accessories,10,0.1,1116.31,201.8892
Los Angeles,West,CA,90045,Consumer,Standard Class,Technology,Phones,8,0.3,129.144,-27.942
Los Angeles,West,CA,90045,Consumer,Standard Class,Technology,Phones,11,0.3,80.32,27.9984
San Francisco,West,CA,94122,Consumer,Standard Class,Office Supplies,Art,6,0.1,24.6,9.0114
San Francisco,West,CA,94122,Consumer,Standard Class,Technology,Phones,4,0.3,360.376,131.5167
San Francisco,West,CA,94122,Home Office,First Class,Furniture,Furnishings,9,0.1,212.24,77.2878
Philadelphia,East,PA,19120,Home Office,Standard Class,Office Supplies,Fasteners,3,0.3,6.08,2.9424
Los Angeles,West,CA,90036,Corporate,Second Class,Office Supplies,Binders,6,0.3,7.92,3.6574
Los Angeles,West,CA,90045,Consumer,Standard Class,Office Supplies,Paper,3,0.1,12.36,6.8858
Los Angeles,West,CA,90045,Consumer,Standard Class,Furniture,Tables,4,0.3,629.464,32.4786
Milwaukee,Central,WI,53209,Consumer,Standard Class,Furniture,Chairs,6,0.1,754.85,61.3814
Holyoke,East,MA,1040,Home Office,Standard Class,Furniture,Bookcases,3,0.1,302.36,61.4174
Albuquerque,West,NM,87105,Corporate,Standard Class,Technology,Accessories,6,0.1,595.4,96.2254
Albuquerque,West,NM,87105,Corporate,Standard Class,Office Supplies,Binders,4,0.3,80.272,30.9774
Sparks,West,NV,89431,Corporate,Standard Class,Technology,Machines,11,0.3,2396.8,180.7554
Coachella,West,CA,92236,Corporate,Standard Class,Office Supplies,Storage,3,0.1,63.96,4.2034
Coachella,West,CA,92236,Corporate,Standard Class,Technology,Accessories,2,0.1,100.39,45.021
Elmhurst,Central,IL,60126,Home Office,Standard Class,Office Supplies,Storage,4,0.3,230.776,-47.9295
Elmhurst,Central,IL,60126,Home Office,Standard Class,Office Supplies,Paper,3,0.3,10.064,4.287
Fairfield,East,OH,45014,Consumer,Standard Class,Technology,Accessories,8,0.3,159.328,42.744
Fairfield,East,OH,45014,Consumer,Standard Class,Office Supplies,Binders,2,0.8,13.423,-9.393
Fairfield,East,OH,45014,Consumer,Standard Class,Furniture,Tables,3,0.5,273.46,-103.6476
Fairfield,East,OH,45014,Consumer,Standard Class,Office Supplies,Fasteners,14,0.3,39.712,13.8018
Arlington,Central,TX,76017,Corporate,Standard Class,Office Supplies,Binders,5,0.9,1.744,-1.125
Arlington,Central,TX,76017,Corporate,Standard Class,Office Supplies,Binders,5,0.9,8.672,-12.6234
Arlington,Central,TX,76017,Corporate,Standard Class,Furniture,Furnishings,8,0.7,12.944,-8.069
San Francisco,West,CA,94110,Home Office,Standard Class,Office Supplies,Labels,9,0.1,58.88,28.511
Seattle,West,WA,98103,Corporate,Standard Class,Furniture,Furnishings,3,0.1,7.8,4.0594
New York City,East,NY,10009,Consumer,Standard Class,Furniture,Chairs,8,0.2,367.186,66.2318
Houston,Central,TX,77070,Consumer,Standard Class,Technology,Phones,5,0.3,54.768,5.103
Springfield,South,VA,22153,Corporate,First Class,Office Supplies,Envelopes,3,0.1,34.36,18.0054
Springfield,South,VA,22153,Corporate,First Class,Office Supplies,Appliances,4,0.1,826.51,323.2083
Farmington,West,NM,87401,Consumer,Standard Class,Furniture,Furnishings,10,0.1,546.25,115.6539
Louisville,West,CO,80027,Consumer,Second Class,Furniture,Tables,3,0.6,146.38,-98.241
Louisville,West,CO,80027,Consumer,Second Class,Office Supplies,Paper,5,0.3,36.208,13.5582
Tampa,South,FL,33614,Consumer,Standard Class,Furniture,Furnishings,3,0.3,8.304,3.199
Passaic,East,NJ,7055,Consumer,Standard Class,Technology,Phones,6,0.1,345.4,87.2754
Passaic,East,NJ,7055,Consumer,Standard Class,Furniture,Tables,3,0.4,174.686,-18.893
Passaic,East,NJ,7055,Consumer,Standard Class,Office Supplies,Appliances,5,0.1,663.24,173.3638
Passaic,East,NJ,7055,Consumer,Standard Class,Technology,Accessories,6,0.1,95.5,31.4574
Passaic,East,NJ,7055,Consumer,Standard Class,Office Supplies,Envelopes,7,0.1,27.28,13.9278
Passaic,East,NJ,7055,Consumer,Standard Class,Technology,Phones,3,0.1,258.38,75.8396
Los Angeles,West,CA,90004,Consumer,Standard Class,Office Supplies,Envelopes,3,0.1,17.88,9.241
Philadelphia,East,PA,19143,Consumer,Standard Class,Furniture,Chairs,6,0.4,493.235,-13.0556
North Charleston,South,SC,29406,Consumer,Second Class,Office Supplies,Storage,4,0.1,269.89,6.4152
San Jose,West,CA,95123,Home Office,Standard Class,Office Supplies,Binders,6,0.3,29.52,10.8534
New York City,East,NY,10011,Consumer,Second Class,Office Supplies,Labels,6,0.1,19.15,10.0254
New York City,East,NY,10011,Consumer,Second Class,Technology,Phones,7,0.1,120.1,32.1474
New York City,East,NY,10011,Consumer,Second Class,Office Supplies,Binders,4,0.3,9.544,4.1115
New York City,East,NY,10011,Consumer,Second Class,Technology,Accessories,4,0.1,57.46,19.2846
New York City,East,NY,10011,Consumer,Second Class,Technology,Accessories,9,0.1,72,14.6294
New York City,East,NY,10011,Consumer,Second Class,Office Supplies,Storage,9,0.1,107.84,28.9598
New York City,East,NY,10011,Consumer,Second Class,Office Supplies,Labels,2,0.1,7.71,4.4611
New York City,East,NY,10011,Consumer,Second Class,Office Supplies,Art,7,0.1,59.5,23.4834
New York City,East,NY,10011,Consumer,Second Class,Office Supplies,Storage,4,0.1,46.93,13.1232
Plainfield,East,NJ,7060,Consumer,Standard Class,Office Supplies,Appliances,3,0.1,98.24,26.4638
Seattle,West,WA,98115,Consumer,Second Class,Office Supplies,Paper,4,0.1,30.37,14.5119
Seattle,West,WA,98115,Consumer,Second Class,Office Supplies,Binders,4,0.3,98.752,35.4486
New York City,East,NY,10009,Consumer,Standard Class,Office Supplies,Binders,6,0.3,84.32,30.3974
New York City,East,NY,10009,Consumer,Standard Class,Office Supplies,Binders,3,0.3,15.024,6.1438
New York City,East,NY,10009,Consumer,Standard Class,Technology,Phones,2,0.1,137.39,38.0127
New York City,East,NY,10009,Consumer,Standard Class,Office Supplies,Labels,2,0.1,3.55,2.5374
Newport News,South,VA,23602,Consumer,Standard Class,Office Supplies,Paper,2,0.1,9.51,5.1249
Newport News,South,VA,23602,Consumer,Standard Class,Office Supplies,Storage,5,0.1,571.84,166.743
Newport News,South,VA,23602,Consumer,Standard Class,Office Supplies,Paper,6,0.1,32.8,16.5774
Newport News,South,VA,23602,Consumer,Standard Class,Office Supplies,Storage,2,0.1,17.31,5.5911
Fayetteville,South,NC,28314,Consumer,Standard Class,Furniture,Furnishings,9,0.3,14.672,5.307
Fayetteville,South,NC,28314,Consumer,Standard Class,Furniture,Bookcases,5,0.3,451.536,-66.645
Fayetteville,South,NC,28314,Consumer,Standard Class,Office Supplies,Appliances,5,0.3,65.264,7.5118
Los Angeles,West,CA,90032,Consumer,First Class,Furniture,Chairs,3,0.3,217.984,-28.8924
